-2.320525432792173298e-02,-2.320525432792173298e-02,-4.664340789574317192e-02,-4.769109899473789049e-02
-2.891726167209198936e-02,-2.891726167209198936e-02,-8.225149473627468844e-02,-8.333482956584048473e-02
-2.562197590597065609e-03,-2.562197590597065609e-03,1.874352145840130213e-02,1.776128274114252559e-02
-9.359864844407149095e-03,-9.359864844407149095e-03,6.922094910448584049e-02,6.828923834282862870e-02
-1.976582927482255919e-02,-1.976582927482255919e-02,1.064810106843805393e-02,9.657758827265383594e-03
-3.784895770865861347e-02,-3.784895770865861347e-02,-4.786748120350381441e-02,-4.891639760110488844e-02
-6.226426764258292251e-03,-6.226426764258292251e-03,-3.554961742062068275e-02,-3.658620362424502837e-02
6.295970257400979042e-02,6.295970257400979042e-02,3.751041157579126928e-02,3.654695853432565755e-02
-7.896964164168225261e-03,-7.896964164168225261e-03,3.012897285555837801e-02,2.915813098654485014e-02
3.437271104887235085e-02,3.437271104887235085e-02,1.759896716679831830e-02,1.661558274954777481e-02
-3.634141075482599358e-03,-3.634141075482599358e-03,1.977298914224479010e-02,1.879178092316791115e-02
6.623099354390192019e-03,6.623099354390192019e-03,-5.134669156899063225e-02,-5.239909065965009383e-02
-2.760903015755531917e-02,-2.760903015755531917e-02,4.763333070404340841e-02,4.668001071475813557e-02
3.738622169426523284e-02,3.738622169426523284e-02,-6.915454907849394317e-02,-7.022477385234626723e-02
-1.138504895749317637e-03,-1.138504895749317637e-03,-5.602058790751929251e-03,-6.608667458210204515e-03
3.071297323866736470e-02,3.071297323866736470e-02,-8.637393327119835540e-02,-8.746139466586422273e-02
1.029486957895741836e-02,1.029486957895741836e-02,-4.005997542958272817e-03,-5.011008551509821274e-03
4.888278484067996171e-02,4.888278484067996171e-02,4.304109905634168065e-02,4.208318223858020790e-02
3.212316088969774906e-03,3.212316088969774906e-03,-5.269091990280405646e-02,-5.374466456737159170e-02
3.498335475615060863e-02,3.498335475615060863e-02,-1.283010223060609967e-02,-1.384394617678297301e-02
-4.199558234553032315e-02,-4.199558234553032315e-02,3.790539225671085699e-02,3.694233459130225050e-02
-2.614913369773892368e-02,-2.614913369773892368e-02,-1.375328249119744939e-02,-1.476805054173935261e-02
-1.627241103500645658e-02,-1.627241103500645658e-02,-1.104289020857374126e-02,-1.205494515372751430e-02
1.853653065376474271e-02,1.853653065376474271e-02,6.698109474843383371e-02,6.604714189032423466e-02
-2.300301524559156263e-02,-2.300301524559156263e-02,-3.332718975843307341e-02,-3.436155130974283267e-02
-1.649864955793204843e-02,-1.649864955793204843e-02,3.582848354655610024e-02,3.486334689344949833e-02
5.747007303597012270e-03,5.747007303597012270e-03,-1.108181279868292179e-02,-1.209390670538823542e-02
3.553476658147639022e-02,3.553476658147639022e-02,5.904425493205023301e-03,4.909334828033129483e-03
4.448044961280186310e-02,4.448044961280186310e-02,7.180374832104663430e-02,7.087462294399060614e-02
8.498790226966153327e-02,8.498790226966153327e-02,1.731352998452739822e-02,1.632985984437174132e-02
4.548928952770207867e-02,4.548928952770207867e-02,-4.084864290575640489e-02,-4.189053343919546535e-02
5.427158637989422385e-02,5.427158637989422385e-02,-8.333513346392429355e-05,-1.084419553016857662e-03
2.768116762729924685e-02,2.768116762729924685e-02,1.046108926104538650e-02,9.470559820866197853e-03
3.570938178512628874e-02,3.570938178512628874e-02,2.643351258629245137e-02,2.545897155785026289e-02
-2.529388013072919952e-02,-2.529388013072919952e-02,1.284215218936790581e-02,1.185400619556342683e-02
-2.801798595424977167e-02,-2.801798595424977167e-02,2.303310131408387029e-03,1.304614746154508786e-03
8.164819127724296660e-03,8.164819127724296660e-03,1.291063285890658996e-02,1.192255541432096777e-02
4.574344204505149253e-02,4.574344204505149253e-02,4.637408419500310686e-02,4.541950369870184634e-02
2.663422555075874859e-02,2.663422555075874859e-02,-3.821615499300867747e-02,-3.925541040341218313e-02
3.723592775995527432e-02,3.723592775995527432e-02,-4.073453221657286072e-02,-4.177630852509794934e-02
-2.858024491617657675e-02,-2.858024491617657675e-02,-4.158672689805875677e-02,-4.262935625431296671e-02
3.239907480297670762e-03,3.239907480297670762e-03,-4.512478536258512918e-02,-4.617095631890388852e-02
-2.386695834059023025e-02,-2.386695834059023025e-02,-2.715001281825379920e-02,-2.817819100926310938e-02
-7.074332450831994148e-03,-7.074332450831994148e-03,2.067846557426644694e-03,1.068915472899556462e-03
-2.403534389232658136e-02,-2.403534389232658136e-02,-4.999935686530898593e-03,-6.005941628159039425e-03
3.772965501039885622e-02,3.772965501039885622e-02,-4.723047883336373154e-02,-4.827875759095467956e-02
9.995793874743835739e-03,9.995793874743835739e-03,-8.208992051668584367e-03,-9.218210261930481764e-03
-1.580598715339778804e-02,-1.580598715339778804e-02,-1.106273714135697084e-02,-1.207481195331028268e-02
-7.421553200447141008e-02,-7.421553200447141008e-02,-5.213627861337899461e-02,-5.318946808146063354e-02
-1.834074958663787711e-02,-1.834074958663787711e-02,-1.674151211028762631e-02,-1.775927138166921715e-02
-7.757061980109657487e-03,-7.757061980109657487e-03,2.521467931978937926e-03,1.522990922901867883e-03
-4.599075668545365980e-02,-4.599075668545365980e-02,-5.635948203639395970e-02,-5.741689893532919697e-02
-3.485538967635833096e-02,-3.485538967635833096e-02,-4.384774035904848155e-02,-4.489263299204049318e-02
-3.499011575131934920e-02,-3.499011575131934920e-02,-3.520155838714211782e-02,-3.623779618332534369e-02
2.199846138296921317e-03,2.199846138296921317e-03,4.506323635826581242e-02,4.410734370196778276e-02
2.178076226319380221e-02,2.178076226319380221e-02,-7.844815198439558657e-02,-7.952767966405960287e-02
-6.097787124361688654e-02,-6.097787124361688654e-02,-8.611188483230081125e-02,-8.719908391621711274e-02
